Name,Value,Prop,ID,Points Totals,Points Per Game,Assists Totals,Assists Per Game,Rebounds Totals,Rebounds Per Game,Fantasy Score Totals,Fantasy Score Per Game,3-PT Made Totals,3-PT Made Per Game,Free Throws Made Totals,Free Throws Made Per Game,Blocks Totals,Blocks Per Game,Steals Totals,Steals Per Game,Personal Fouls Totals,Personal Fouls Per Game,Turnovers Totals,Turnovers Per Game,FG Attempted Totals,FG Attempted Per Game,Games Played Totals,Points Per L10,Assists Per L10,Rebounds Per L10,Fantasy Score Per L10,3-PT Made Per L10,Free Throws Made Per L10,Blocks Per L10,Steals Per L10,Personal Fouls Per L10,Turnovers Per L10,FG Attempted Per L10,Games Played Per L10,PTS+REB+AST,PTS+AST,PTS+REB,REB+AST,BLKS+STLS,PTS+REB+AST L10,PTS+AST L10,PTS+REB L10,REB+AST L10,BLKS+STLS L10
Chris Paul,14.0,Points,101108.0,819.0,13.88135593220339,524.0,8.88135593220339,251.0,4.254237288135593,2131.2,36.122033898305084,98.0,1.6610169491525424,133.0,2.2542372881355934,22.0,0.3728813559322034,91.0,1.5423728813559323,126.0,2.135593220338983,114.0,1.9322033898305084,668.0,11.322033898305085,59.0,15.5,7.75,4.25,35.1,2.375,1.875,0.375,1.125,1.625,1.625,11.625,1.0,27.016949152542374,22.76271186440678,18.135593220338983,13.135593220338983,1.9152542372881358,27.5,23.25,19.75,12.0,1.5
Chris Paul,27.5,Pts+Rebs+Asts,101108.0,819.0,13.88135593220339,524.0,8.88135593220339,251.0,4.254237288135593,2131.2,36.122033898305084,98.0,1.6610169491525424,133.0,2.2542372881355934,22.0,0.3728813559322034,91.0,1.5423728813559323,126.0,2.135593220338983,114.0,1.9322033898305084,668.0,11.322033898305085,59.0,15.5,7.75,4.25,35.1,2.375,1.875,0.375,1.125,1.625,1.625,11.625,1.0,27.016949152542374,22.76271186440678,18.135593220338983,13.135593220338983,1.9152542372881358,27.5,23.25,19.75,12.0,1.5
Chris Paul,23.5,Pts+Asts,101108.0,819.0,13.88135593220339,524.0,8.88135593220339,251.0,4.254237288135593,2131.2,36.122033898305084,98.0,1.6610169491525424,133.0,2.2542372881355934,22.0,0.3728813559322034,91.0,1.5423728813559323,126.0,2.135593220338983,114.0,1.9322033898305084,668.0,11.322033898305085,59.0,15.5,7.75,4.25,35.1,2.375,1.875,0.375,1.125,1.625,1.625,11.625,1.0,27.016949152542374,22.76271186440678,18.135593220338983,13.135593220338983,1.9152542372881358,27.5,23.25,19.75,12.0,1.5
Chris Paul,4.5,Rebounds,101108.0,819.0,13.88135593220339,524.0,8.88135593220339,251.0,4.254237288135593,2131.2,36.122033898305084,98.0,1.6610169491525424,133.0,2.2542372881355934,22.0,0.3728813559322034,91.0,1.5423728813559323,126.0,2.135593220338983,114.0,1.9322033898305084,668.0,11.322033898305085,59.0,15.5,7.75,4.25,35.1,2.375,1.875,0.375,1.125,1.625,1.625,11.625,1.0,27.016949152542374,22.76271186440678,18.135593220338983,13.135593220338983,1.9152542372881358,27.5,23.25,19.75,12.0,1.5
Chris Paul,18.5,Pts+Rebs,101108.0,819.0,13.88135593220339,524.0,8.88135593220339,251.0,4.254237288135593,2131.2,36.122033898305084,98.0,1.6610169491525424,133.0,2.2542372881355934,22.0,0.3728813559322034,91.0,1.5423728813559323,126.0,2.135593220338983,114.0,1.9322033898305084,668.0,11.322033898305085,59.0,15.5,7.75,4.25,35.1,2.375,1.875,0.375,1.125,1.625,1.625,11.625,1.0,27.016949152542374,22.76271186440678,18.135593220338983,13.135593220338983,1.9152542372881358,27.5,23.25,19.75,12.0,1.5
Chris Paul,1.5,3-PT Made,101108.0,819.0,13.88135593220339,524.0,8.88135593220339,251.0,4.254237288135593,2131.2,36.122033898305084,98.0,1.6610169491525424,133.0,2.2542372881355934,22.0,0.3728813559322034,91.0,1.5423728813559323,126.0,2.135593220338983,114.0,1.9322033898305084,668.0,11.322033898305085,59.0,15.5,7.75,4.25,35.1,2.375,1.875,0.375,1.125,1.625,1.625,11.625,1.0,27.016949152542374,22.76271186440678,18.135593220338983,13.135593220338983,1.9152542372881358,27.5,23.25,19.75,12.0,1.5
Chris Paul,9.0,Assists,101108.0,819.0,13.88135593220339,524.0,8.88135593220339,251.0,4.254237288135593,2131.2,36.122033898305084,98.0,1.6610169491525424,133.0,2.2542372881355934,22.0,0.3728813559322034,91.0,1.5423728813559323,126.0,2.135593220338983,114.0,1.9322033898305084,668.0,11.322033898305085,59.0,15.5,7.75,4.25,35.1,2.375,1.875,0.375,1.125,1.625,1.625,11.625,1.0,27.016949152542374,22.76271186440678,18.135593220338983,13.135593220338983,1.9152542372881358,27.5,23.25,19.75,12.0,1.5
Chris Paul,1.5,Steals,101108.0,819.0,13.88135593220339,524.0,8.88135593220339,251.0,4.254237288135593,2131.2,36.122033898305084,98.0,1.6610169491525424,133.0,2.2542372881355934,22.0,0.3728813559322034,91.0,1.5423728813559323,126.0,2.135593220338983,114.0,1.9322033898305084,668.0,11.322033898305085,59.0,15.5,7.75,4.25,35.1,2.375,1.875,0.375,1.125,1.625,1.625,11.625,1.0,27.016949152542374,22.76271186440678,18.135593220338983,13.135593220338983,1.9152542372881358,27.5,23.25,19.75,12.0,1.5
Chris Paul,13.5,Rebs+Asts,101108.0,819.0,13.88135593220339,524.0,8.88135593220339,251.0,4.254237288135593,2131.2,36.122033898305084,98.0,1.6610169491525424,133.0,2.2542372881355934,22.0,0.3728813559322034,91.0,1.5423728813559323,126.0,2.135593220338983,114.0,1.9322033898305084,668.0,11.322033898305085,59.0,15.5,7.75,4.25,35.1,2.375,1.875,0.375,1.125,1.625,1.625,11.625,1.0,27.016949152542374,22.76271186440678,18.135593220338983,13.135593220338983,1.9152542372881358,27.5,23.25,19.75,12.0,1.5
Clint Capela,19.5,Pts+Rebs+Asts,203991.0,779.0,11.984615384615385,58.0,0.8923076923076924,717.0,11.03076923076923,2044.4,31.452307692307695,0.0,0.0,79.0,1.2153846153846153,79.0,1.2153846153846153,45.0,0.6923076923076923,139.0,2.1384615384615384,54.0,0.8307692307692308,536.0,8.246153846153845,65.0,12.444444444444445,1.1111111111111112,10.444444444444445,30.977777777777778,0.0,2.2222222222222223,1.1111111111111112,0.6666666666666666,2.2222222222222223,1.0,7.111111111111111,1.0,23.907692307692308,12.876923076923077,23.015384615384615,11.923076923076923,1.9076923076923076,24.0,13.555555555555555,22.88888888888889,11.555555555555555,1.7777777777777777
Clint Capela,24.5,Fantasy Score,203991.0,779.0,11.984615384615385,58.0,0.8923076923076924,717.0,11.03076923076923,2044.4,31.452307692307695,0.0,0.0,79.0,1.2153846153846153,79.0,1.2153846153846153,45.0,0.6923076923076923,139.0,2.1384615384615384,54.0,0.8307692307692308,536.0,8.246153846153845,65.0,12.444444444444445,1.1111111111111112,10.444444444444445,30.977777777777778,0.0,2.2222222222222223,1.1111111111111112,0.6666666666666666,2.2222222222222223,1.0,7.111111111111111,1.0,23.907692307692308,12.876923076923077,23.015384615384615,11.923076923076923,1.9076923076923076,24.0,13.555555555555555,22.88888888888889,11.555555555555555,1.7777777777777777
Clint Capela,1.5,Blks+Stls,203991.0,779.0,11.984615384615385,58.0,0.8923076923076924,717.0,11.03076923076923,2044.4,31.452307692307695,0.0,0.0,79.0,1.2153846153846153,79.0,1.2153846153846153,45.0,0.6923076923076923,139.0,2.1384615384615384,54.0,0.8307692307692308,536.0,8.246153846153845,65.0,12.444444444444445,1.1111111111111112,10.444444444444445,30.977777777777778,0.0,2.2222222222222223,1.1111111111111112,0.6666666666666666,2.2222222222222223,1.0,7.111111111111111,1.0,23.907692307692308,12.876923076923077,23.015384615384615,11.923076923076923,1.9076923076923076,24.0,13.555555555555555,22.88888888888889,11.555555555555555,1.7777777777777777
Clint Capela,9.0,Rebounds,203991.0,779.0,11.984615384615385,58.0,0.8923076923076924,717.0,11.03076923076923,2044.4,31.452307692307695,0.0,0.0,79.0,1.2153846153846153,79.0,1.2153846153846153,45.0,0.6923076923076923,139.0,2.1384615384615384,54.0,0.8307692307692308,536.0,8.246153846153845,65.0,12.444444444444445,1.1111111111111112,10.444444444444445,30.977777777777778,0.0,2.2222222222222223,1.1111111111111112,0.6666666666666666,2.2222222222222223,1.0,7.111111111111111,1.0,23.907692307692308,12.876923076923077,23.015384615384615,11.923076923076923,1.9076923076923076,24.0,13.555555555555555,22.88888888888889,11.555555555555555,1.7777777777777777
Clint Capela,2.0,Dunks,203991.0,779.0,11.984615384615385,58.0,0.8923076923076924,717.0,11.03076923076923,2044.4,31.452307692307695,0.0,0.0,79.0,1.2153846153846153,79.0,1.2153846153846153,45.0,0.6923076923076923,139.0,2.1384615384615384,54.0,0.8307692307692308,536.0,8.246153846153845,65.0,12.444444444444445,1.1111111111111112,10.444444444444445,30.977777777777778,0.0,2.2222222222222223,1.1111111111111112,0.6666666666666666,2.2222222222222223,1.0,7.111111111111111,1.0,23.907692307692308,12.876923076923077,23.015384615384615,11.923076923076923,1.9076923076923076,24.0,13.555555555555555,22.88888888888889,11.555555555555555,1.7777777777777777
Clint Capela,18.5,Pts+Rebs,203991.0,779.0,11.984615384615385,58.0,0.8923076923076924,717.0,11.03076923076923,2044.4,31.452307692307695,0.0,0.0,79.0,1.2153846153846153,79.0,1.2153846153846153,45.0,0.6923076923076923,139.0,2.1384615384615384,54.0,0.8307692307692308,536.0,8.246153846153845,65.0,12.444444444444445,1.1111111111111112,10.444444444444445,30.977777777777778,0.0,2.2222222222222223,1.1111111111111112,0.6666666666666666,2.2222222222222223,1.0,7.111111111111111,1.0,23.907692307692308,12.876923076923077,23.015384615384615,11.923076923076923,1.9076923076923076,24.0,13.555555555555555,22.88888888888889,11.555555555555555,1.7777777777777777
